,Wskaźnik cen konsumenta CPI (% r/r),    Ceny żywności (% r/r),    Ceny energii (% r/r),    Wskaźnik cen inflacji bazowej po wyłączeniu cen żywności i energii (% r/r),PKB (% r/r),    Popyt krajowy (% r/r),        Spożycie indywidualne (% r/r),        Spożycie zbiorowe (% r/r),        Nakłady inwestycyjne (% r/r),    Wkład eksportu netto (pkt. proc. r/r),        Eksport (% r/r),        Import (% r/r),Płace brutto (% r/r),Liczba pracujących (% r/r),Stopa bezrobocia (%),NAWRU (%),Stopa aktywności zawodowej (%),Wydajność pracy (% r/r),Jednostkowe koszty pracy (% r/r),Produkt potencjalny (% r/r),Luka popytowa (% PKB potencjalnego),"Indeks cen surowców rolnych (USD; 2010=1,00)","Indeks cen surowców energetycznych (USD; 2010=1,00)",Poziom cen za granicą (% r/r),PKB za granicą (% r/r),Saldo rachunku bieżącego i rachunku kapitałowego (% PKB),WIBOR 3M (%)
2017-10-26,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-10-27,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-10-30,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-10-31,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-01,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-02,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-03,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-06,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-07,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-08,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-09,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-10,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-13,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-14,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-15,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-16,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-17,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-20,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-21,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-22,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-23,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-24,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-27,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-28,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-29,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-11-30,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-01,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-04,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-05,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-06,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-07,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-08,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-11,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-12,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-13,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-14,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-15,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-18,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-19,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-20,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-21,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-22,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-25,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-26,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-27,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-28,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2017-12-29,1.9,0.7,4.0,3.0,4.2,4.6,4.7,2.4,5.8,-0.4,6.0,6.9,5.1,1.9,4.7,5.4,56.6,2.2,2.7,2.7,0.1,0.92,0.64,1.3,2.1,0.1,1.73
2018-01-01,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-02,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-03,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-04,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-05,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-08,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-09,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-10,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-11,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-12,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-15,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-16,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-17,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-18,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-19,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-22,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-23,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-24,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-25,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-26,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-29,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-30,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-01-31,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-01,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-02,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-05,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-06,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-07,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-08,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-09,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-12,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-13,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-14,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-15,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-16,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-19,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-20,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-21,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-22,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-23,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
2018-02-26,1.8,0.8,2.8,3.9,4.8,5.3,4.7,4.1,6.3,-0.5,4.9,5.9,6.8,0.7,3.6,4.7,56.3,4.0,2.7,3.0,1.3,0.86,0.78,1.7,2.0,0.6,1.7
